"","Mass.Feature","Replicate.Name","Adjusted.Area"
"790","glycerol 3 phosphate","171002_Smp_IL1noBT_1",379672.665381495
"791","glycerol 3 phosphate","171002_Smp_IL1noBT_2",427498.015400053
"792","glycerol 3 phosphate","171002_Smp_IL1noBT_3",339886.087897678
"793","glycerol 3 phosphate","171002_Smp_IL1WBT_1",210865.474286328
"794","glycerol 3 phosphate","171002_Smp_IL1WBT_2",91577.5053545566
"795","glycerol 3 phosphate","171002_Smp_IL1WBT_3",340031.595842145
"796","glycerol 3 phosphate","171002_Smp_IL1IT0_1",7710.98150472683
"797","glycerol 3 phosphate","171002_Smp_IL1IT0_2",34380.6011340961
"798","glycerol 3 phosphate","171002_Smp_IL1IT0_3",15560.3200366729
"799","Glycerophosphocholine","171002_Smp_IL1Control_1",1141767.92375748
"800","Glycerophosphocholine","171002_Smp_IL1Control_2",795624.334443962
"801","Glycerophosphocholine","171002_Smp_IL1Control_3",1548754.04422616
"802","Glycerophosphocholine","171002_Smp_IL1DMB_1",806024.479776936
"803","Glycerophosphocholine","171002_Smp_IL1DMB_2",511666.330519235
"804","Glycerophosphocholine","171002_Smp_IL1DMB_3",837896.396191318
"805","Glycerophosphocholine","171002_Smp_IL1DMBnoBT_1",1317205.72891239
"806","Glycerophosphocholine","171002_Smp_IL1DMBnoBT_2",1423562.9105626
"807","Glycerophosphocholine","171002_Smp_IL1DSW_1",2327233.50201968
"808","Glycerophosphocholine","171002_Smp_IL1DSW_3",1831746.58799874
"809","Glycerophosphocholine","171002_Smp_IL1noBT_1",1504900.45666808
"810","Glycerophosphocholine","171002_Smp_IL1noBT_2",1370680.7528761
"811","Glycerophosphocholine","171002_Smp_IL1noBT_3",2880107.27774126
"812","Glycerophosphocholine","171002_Smp_IL1WBT_1",1865935.21660315
"813","Glycerophosphocholine","171002_Smp_IL1WBT_2",1974924.10570675
"814","Glycerophosphocholine","171002_Smp_IL1WBT_3",1713787.92668837
"815","Glycerophosphocholine","171002_Smp_IL1IT0_1",980533.012659282
"816","Glycerophosphocholine","171002_Smp_IL1IT0_2",1399190.68511342
"817","Glycerophosphocholine","171002_Smp_IL1IT0_3",930996.86842418
"818","Gonyol","171002_Smp_IL1Control_1",1601620.86615229
"819","Gonyol","171002_Smp_IL1Control_2",1262730.79131737
"820","Gonyol","171002_Smp_IL1Control_3",2286000.47552756
"821","Gonyol","171002_Smp_IL1DMB_1",877364.425558068
"822","Gonyol","171002_Smp_IL1DMB_2",878977.152305454
"823","Gonyol","171002_Smp_IL1DMB_3",1631830.67822435
"824","Gonyol","171002_Smp_IL1DMBnoBT_1",2726078.51974338
"825","Gonyol","171002_Smp_IL1DMBnoBT_2",2936755.83546163
"826","Gonyol","171002_Smp_IL1DSW_1",3198530.39254441
"827","Gonyol","171002_Smp_IL1DSW_3",6315953.61894332
"828","Gonyol","171002_Smp_IL1noBT_1",2100900.41459396
"829","Gonyol","171002_Smp_IL1noBT_2",1834690.45311528
"830","Gonyol","171002_Smp_IL1noBT_3",3594848.9016866
"831","Gonyol","171002_Smp_IL1WBT_1",850976.812172655
"832","Gonyol","171002_Smp_IL1WBT_2",1562821.3120541
"833","Gonyol","171002_Smp_IL1WBT_3",1847206.34130824
"834","Gonyol","171002_Smp_IL1IT0_1",1459783.57909457
"835","Gonyol","171002_Smp_IL1IT0_2",773062.919028023
"836","Gonyol","171002_Smp_IL1IT0_3",910571.357658209
"837","Guanine","171002_Smp_IL1Control_1",4354592.63323028
"838","Guanine","171002_Smp_IL1Control_2",4373529.29865859
"839","Guanine","171002_Smp_IL1Control_3",12126045.0886663
"840","Guanine","171002_Smp_IL1DMB_1",2261621.46016155
"841","Guanine","171002_Smp_IL1DMB_2",2763883.00661008
"842","Guanine","171002_Smp_IL1DMB_3",4253964.06015483
"843","Guanine","171002_Smp_IL1DMBnoBT_1",4969577.22273385
"844","Guanine","171002_Smp_IL1DMBnoBT_2",7991660.10264929
"845","Guanine","171002_Smp_IL1DSW_1",10742629.5433849
"846","Guanine","171002_Smp_IL1DSW_3",39430280.9955747
"847","Guanine","171002_Smp_IL1noBT_1",8759679.08410021
"848","Guanine","171002_Smp_IL1noBT_2",16601206.9788176
"849","Guanine","171002_Smp_IL1noBT_3",10171902.9447579
"850","Guanine","171002_Smp_IL1WBT_1",5229248.32745315
"851","Guanine","171002_Smp_IL1WBT_2",1848157.89876232
"852","Guanine","171002_Smp_IL1WBT_3",5972646.17096559
"853","Guanine","171002_Smp_IL1IT0_1",5879801.76626067
"854","Guanine","171002_Smp_IL1IT0_2",6227674.99747674
"855","Guanine","171002_Smp_IL1IT0_3",3661009.6899294
"856","Guanosine","171002_Smp_IL1Control_1",146766.193548387
"857","Guanosine","171002_Smp_IL1Control_2",295485.677419355
"858","Guanosine","171002_Smp_IL1Control_3",253407.612903226
"859","Guanosine","171002_Smp_IL1DMB_1",26896.0967741935
"860","Guanosine","171002_Smp_IL1DMB_2",87283.4516129032
"861","Guanosine","171002_Smp_IL1DMB_3",182832.838709677
"862","Guanosine","171002_Smp_IL1DMBnoBT_1",233411.64516129
"863","Guanosine","171002_Smp_IL1DMBnoBT_2",455362.677419355
"864","Guanosine","171002_Smp_IL1DSW_1",404499.483870968
"865","Guanosine","171002_Smp_IL1DSW_3",740443.903225806
"866","Guanosine","171002_Smp_IL1noBT_1",943330.709677419
"867","Guanosine","171002_Smp_IL1noBT_2",770689.967741935
"868","Guanosine","171002_Smp_IL1noBT_3",598805.096774193
"869","Guanosine","171002_Smp_IL1WBT_1",135112.870967742
"870","Guanosine","171002_Smp_IL1WBT_2",169880.129032258
"871","Guanosine","171002_Smp_IL1WBT_3",1187026.12903226
"872","Guanosine","171002_Smp_IL1IT0_1",67946.064516129
"873","Guanosine","171002_Smp_IL1IT0_2",63791.5806451613
"874","Guanosine","171002_Smp_IL1IT0_3",67760.8387096774
"875","Histidine","171002_Smp_IL1Control_1",2056865.44707522
"876","Histidine","171002_Smp_IL1Control_2",1402990.00832713
"877","Histidine","171002_Smp_IL1Control_3",1238854.66812908
"878","Histidine","171002_Smp_IL1DMB_1",920417.302824613
"879","Histidine","171002_Smp_IL1DMB_2",1026019.50420914
"880","Histidine","171002_Smp_IL1DMB_3",1060050.87824864
"881","Histidine","171002_Smp_IL1DMBnoBT_1",1297448.25766164
"882","Histidine","171002_Smp_IL1DMBnoBT_2",1307504.72263943
"883","Histidine","171002_Smp_IL1DSW_1",1487064.08870416
"884","Histidine","171002_Smp_IL1DSW_3",1616834.75181796
"885","Histidine","171002_Smp_IL1noBT_1",1299566.36145106
"886","Histidine","171002_Smp_IL1noBT_2",1653959.80557966
"887","Histidine","171002_Smp_IL1noBT_3",1060660.12189924
"888","Histidine","171002_Smp_IL1WBT_1",1593282.09057039
"889","Histidine","171002_Smp_IL1WBT_2",2878352.29426624
"890","Histidine","171002_Smp_IL1WBT_3",1502240.42827656
"891","Histidine","171002_Smp_IL1IT0_1",939324.896372867
"892","Histidine","171002_Smp_IL1IT0_2",3427570.51172641
"893","Histidine","171002_Smp_IL1IT0_3",1522451.19503491
"894","Homarine","171002_Smp_IL1Control_1",124713605.677419
"895","Homarine","171002_Smp_IL1Control_2",53382833.2903226
"896","Homarine","171002_Smp_IL1Control_3",94106070.1935484
"897","Homarine","171002_Smp_IL1DMB_1",50274100.6451613
"898","Homarine","171002_Smp_IL1DMB_2",28854715.6129032
"899","Homarine","171002_Smp_IL1DMB_3",55846302.8387097
"900","Homarine","171002_Smp_IL1DMBnoBT_1",87613131.0967742
"901","Homarine","171002_Smp_IL1DMBnoBT_2",94020873.8064516
"902","Homarine","171002_Smp_IL1DSW_1",154536861.419355
"903","Homarine","171002_Smp_IL1DSW_3",340905799.225806
"904","Homarine","171002_Smp_IL1noBT_1",97430907.0967742
"905","Homarine","171002_Smp_IL1noBT_2",129283631.483871
"906","Homarine","171002_Smp_IL1noBT_3",351493381.16129
"907","Homarine","171002_Smp_IL1WBT_1",42495009.6774193
"908","Homarine","171002_Smp_IL1WBT_2",38406526.0645161
"909","Homarine","171002_Smp_IL1WBT_3",74193038.7096774
"910","Homarine","171002_Smp_IL1IT0_1",17156738.6451613
"911","Homarine","171002_Smp_IL1IT0_2",16088429.1612903
"912","Homarine","171002_Smp_IL1IT0_3",20041920.5806452
"913","Homocystine","171002_Smp_IL1Control_1",268448.322580645
"914","Homocystine","171002_Smp_IL1Control_2",368694.774193548
"915","Homocystine","171002_Smp_IL1Control_3",161066
"916","Homocystine","171002_Smp_IL1DMB_1",196421.677419355
"917","Homocystine","171002_Smp_IL1DMB_2",269068.548387097
"918","Homocystine","171002_Smp_IL1DMB_3",250502.935483871
"919","Homocystine","171002_Smp_IL1DMBnoBT_1",234167.516129032
"920","Homocystine","171002_Smp_IL1DMBnoBT_2",262163.741935484
"921","Homocystine","171002_Smp_IL1DSW_1",276008.903225806
"922","Homocystine","171002_Smp_IL1DSW_3",258918.548387097
"923","Homocystine","171002_Smp_IL1noBT_1",212639.225806452
"924","Homocystine","171002_Smp_IL1noBT_2",252089.516129032
"925","Homocystine","171002_Smp_IL1noBT_3",270568.129032258
"926","Homocystine","171002_Smp_IL1WBT_1",232189.903225806
"927","Homocystine","171002_Smp_IL1WBT_2",298265
"928","Homocystine","171002_Smp_IL1WBT_3",257662.193548387
"929","Homocystine","171002_Smp_IL1IT0_1",225257.967741935
"930","Homocystine","171002_Smp_IL1IT0_2",265383.677419355
"931","Homocystine","171002_Smp_IL1IT0_3",265205.935483871
"932","Hydroxyectoine","171002_Smp_IL1Control_1",520695.395637153
"933","Hydroxyectoine","171002_Smp_IL1Control_2",497040.14667591
"934","Hydroxyectoine","171002_Smp_IL1Control_3",618785.795215256
"935","Hydroxyectoine","171002_Smp_IL1DMB_1",370731.872543402
"936","Hydroxyectoine","171002_Smp_IL1DMB_2",122841.868681436
"937","Hydroxyectoine","171002_Smp_IL1DMB_3",316139.765324858
"938","Hydroxyectoine","171002_Smp_IL1DMBnoBT_1",329477.388203252
"939","Hydroxyectoine","171002_Smp_IL1DMBnoBT_2",550865.351669948
"940","Hydroxyectoine","171002_Smp_IL1DSW_1",355210.377753392
"941","Hydroxyectoine","171002_Smp_IL1DSW_3",186393.19963242
"942","Hydroxyectoine","171002_Smp_IL1noBT_1",429146.589083606
"943","Hydroxyectoine","171002_Smp_IL1noBT_2",485141.275386109
"944","Hydroxyectoine","171002_Smp_IL1noBT_3",200928.264964517
"945","Hydroxyectoine","171002_Smp_IL1WBT_1",861604.344722505
"946","Hydroxyectoine","171002_Smp_IL1WBT_2",3215763.77225819
"947","Hydroxyectoine","171002_Smp_IL1WBT_3",916585.412623036
"948","Hydroxyectoine","171002_Smp_IL1IT0_1",811808.558379597
"949","Hydroxyectoine","171002_Smp_IL1IT0_2",386730.150513012
"950","Hydroxyectoine","171002_Smp_IL1IT0_3",1906493.49514198
"951","Hydroxylysine","171002_Smp_IL1Control_1",15249.6105770818
"952","Hydroxylysine","171002_Smp_IL1Control_2",25814.4678050052
"953","Hydroxylysine","171002_Smp_IL1Control_3",NA
"954","Hydroxylysine","171002_Smp_IL1DMB_1",5311.66216837697
"955","Hydroxylysine","171002_Smp_IL1DMB_2",NA
"956","Hydroxylysine","171002_Smp_IL1DMB_3",NA
"957","Hydroxylysine","171002_Smp_IL1DMBnoBT_1",8335.93901611457
"958","Hydroxylysine","171002_Smp_IL1DMBnoBT_2",16169.0093128508
"959","Hydroxylysine","171002_Smp_IL1DSW_1",6541.57655252484
"960","Hydroxylysine","171002_Smp_IL1DSW_3",26611.7146732791
"961","Hydroxylysine","171002_Smp_IL1noBT_1",9826.52525159087
"962","Hydroxylysine","171002_Smp_IL1noBT_2",19007.0857914914
"963","Hydroxylysine","171002_Smp_IL1noBT_3",6905.25081707248
"964","Hydroxylysine","171002_Smp_IL1WBT_1",21658.4954467379
"965","Hydroxylysine","171002_Smp_IL1WBT_2",8454.21111621229
"966","Hydroxylysine","171002_Smp_IL1WBT_3",NA
"967","Hydroxylysine","171002_Smp_IL1IT0_1",NA
"968","Hydroxylysine","171002_Smp_IL1IT0_2",28057.5139894499
"969","Hydroxylysine","171002_Smp_IL1IT0_3",11675.9703489671
"970","Hypotaurine","171002_Smp_IL1Control_1",NA
"971","Hypotaurine","171002_Smp_IL1Control_2",NA
"972","Hypotaurine","171002_Smp_IL1Control_3",NA
"973","Hypotaurine","171002_Smp_IL1DMB_1",NA
"974","Hypotaurine","171002_Smp_IL1DMB_2",NA
"975","Hypotaurine","171002_Smp_IL1DMB_3",NA
"976","Hypotaurine","171002_Smp_IL1DMBnoBT_1",NA
"977","Hypotaurine","171002_Smp_IL1DMBnoBT_2",9013.09610225921
"978","Hypotaurine","171002_Smp_IL1DSW_1",NA
"979","Hypotaurine","171002_Smp_IL1DSW_3",13929.3141831363
"980","Hypotaurine","171002_Smp_IL1noBT_1",NA
"981","Hypotaurine","171002_Smp_IL1noBT_2",NA
"982","Hypotaurine","171002_Smp_IL1noBT_3",NA
"983","Hypotaurine","171002_Smp_IL1WBT_1",NA
"984","Hypotaurine","171002_Smp_IL1WBT_2",NA
"985","Hypotaurine","171002_Smp_IL1WBT_3",NA
"986","Hypotaurine","171002_Smp_IL1IT0_1",11399.9541636619
"987","Hypotaurine","171002_Smp_IL1IT0_2",NA
"988","Hypotaurine","171002_Smp_IL1IT0_3",NA
"989","Hypoxanthine","171002_Smp_IL1Control_1",5972438.67741935
"990","Hypoxanthine","171002_Smp_IL1Control_2",7210314.90322581
"991","Hypoxanthine","171002_Smp_IL1Control_3",6157511.06451613
"992","Hypoxanthine","171002_Smp_IL1DMB_1",5831604.38709677
"993","Hypoxanthine","171002_Smp_IL1DMB_2",5210777.06451613
"994","Hypoxanthine","171002_Smp_IL1DMB_3",5152199.87096774
"995","Hypoxanthine","171002_Smp_IL1DMBnoBT_1",4036553.03225806
"996","Hypoxanthine","171002_Smp_IL1DMBnoBT_2",6136158.64516129
"997","Hypoxanthine","171002_Smp_IL1DSW_1",6036926.25806452
"998","Hypoxanthine","171002_Smp_IL1DSW_3",6415674.67741935
"999","Hypoxanthine","171002_Smp_IL1noBT_1",6074412.96774194
"1000","Hypoxanthine","171002_Smp_IL1noBT_2",6009741.09677419
"1001","Hypoxanthine","171002_Smp_IL1noBT_3",5633346.35483871
"1002","Hypoxanthine","171002_Smp_IL1WBT_1",6745991.22580645
"1003","Hypoxanthine","171002_Smp_IL1WBT_2",4290709.96774194
"1004","Hypoxanthine","171002_Smp_IL1WBT_3",5806578.32258064
"1005","Hypoxanthine","171002_Smp_IL1IT0_1",5141126.5483871
"1006","Hypoxanthine","171002_Smp_IL1IT0_2",5693732.77419355
"1007","Hypoxanthine","171002_Smp_IL1IT0_3",4892129.74193548
"1008","Imidazoleacrylic Acid","171002_Smp_IL1Control_1",8677174.19354839
"1009","Imidazoleacrylic Acid","171002_Smp_IL1Control_2",9470200.70967742
"1010","Imidazoleacrylic Acid","171002_Smp_IL1Control_3",9463600.87096774
"1011","Imidazoleacrylic Acid","171002_Smp_IL1DMB_1",8465934.4516129
"1012","Imidazoleacrylic Acid","171002_Smp_IL1DMB_2",9499390.61290323
"1013","Imidazoleacrylic Acid","171002_Smp_IL1DMB_3",8948406.51612903
"1014","Imidazoleacrylic Acid","171002_Smp_IL1DMBnoBT_1",9071325.35483871
"1015","Imidazoleacrylic Acid","171002_Smp_IL1DMBnoBT_2",8951941.70967742
"1016","Imidazoleacrylic Acid","171002_Smp_IL1DSW_1",10110796.6774194
"1017","Imidazoleacrylic Acid","171002_Smp_IL1DSW_3",10121993.483871
"1018","Imidazoleacrylic Acid","171002_Smp_IL1noBT_1",8886449.41935484
"1019","Imidazoleacrylic Acid","171002_Smp_IL1noBT_2",9981052.5483871
"1020","Imidazoleacrylic Acid","171002_Smp_IL1noBT_3",8393729.12903226
"1021","Imidazoleacrylic Acid","171002_Smp_IL1WBT_1",16727057.8064516
"1022","Imidazoleacrylic Acid","171002_Smp_IL1WBT_2",19839794.3225806
"1023","Imidazoleacrylic Acid","171002_Smp_IL1WBT_3",10286150.3225806
"1024","Imidazoleacrylic Acid","171002_Smp_IL1IT0_1",8073786.16129032
"1025","Imidazoleacrylic Acid","171002_Smp_IL1IT0_2",24327005.483871
"1026","Imidazoleacrylic Acid","171002_Smp_IL1IT0_3",8147741.77419355
"1027","Inosine","171002_Smp_IL1Control_1",63470.7096774193
"1028","Inosine","171002_Smp_IL1Control_2",184578.451612903
"1029","Inosine","171002_Smp_IL1Control_3",456794.903225806
"1030","Inosine","171002_Smp_IL1DMB_1",5424.87096774194
"1031","Inosine","171002_Smp_IL1DMB_2",31009.4193548387
"1032","Inosine","171002_Smp_IL1DMB_3",100177.225806452
"1033","Inosine","171002_Smp_IL1DMBnoBT_1",222809.806451613
"1034","Inosine","171002_Smp_IL1DMBnoBT_2",377279.709677419
"1035","Inosine","171002_Smp_IL1DSW_1",617833.774193548
"1036","Inosine","171002_Smp_IL1DSW_3",1209557.25806452
"1037","Inosine","171002_Smp_IL1noBT_1",668335.870967742
"1038","Inosine","171002_Smp_IL1noBT_2",485888.451612903
"1039","Inosine","171002_Smp_IL1noBT_3",780809.096774193
"1040","Inosine","171002_Smp_IL1WBT_1",58950.4516129032
"1041","Inosine","171002_Smp_IL1WBT_2",138407.64516129
"1042","Inosine","171002_Smp_IL1WBT_3",468669.935483871
"1043","Inosine","171002_Smp_IL1IT0_1",NA
"1044","Inosine","171002_Smp_IL1IT0_2",35571.7741935484
"1045","Inosine","171002_Smp_IL1IT0_3",6302.35483870968
"1046","Isethionic Acid","171002_Smp_IL1Control_1",18623470.6163096
"1047","Isethionic Acid","171002_Smp_IL1Control_2",8430736.10324133
"1048","Isethionic Acid","171002_Smp_IL1Control_3",86292354.3531314
"1049","Isethionic Acid","171002_Smp_IL1DMB_1",8782377.99234518
"1050","Isethionic Acid","171002_Smp_IL1DMB_2",4728237.95355949
"1051","Isethionic Acid","171002_Smp_IL1DMB_3",6934543.45884234
"1052","Isethionic Acid","171002_Smp_IL1DMBnoBT_1",11540282.8202396
"1053","Isethionic Acid","171002_Smp_IL1DMBnoBT_2",11015758.1124061
"1054","Isethionic Acid","171002_Smp_IL1DSW_1",26951208.6888195
"1055","Isethionic Acid","171002_Smp_IL1DSW_3",56151231.9755677
"1056","Isethionic Acid","171002_Smp_IL1noBT_1",9357024.53447025
"1057","Isethionic Acid","171002_Smp_IL1noBT_2",10327400.0398385
"1058","Isethionic Acid","171002_Smp_IL1noBT_3",46914351.7748743
"1059","Isethionic Acid","171002_Smp_IL1WBT_1",17072208.7979806
"1060","Isethionic Acid","171002_Smp_IL1WBT_2",11481114.51018
"1061","Isethionic Acid","171002_Smp_IL1WBT_3",13005384.0606125
"1062","Isethionic Acid","171002_Smp_IL1IT0_1",2842265.1111726
"1063","Isethionic Acid","171002_Smp_IL1IT0_2",3133554.30212041
"1064","Isethionic Acid","171002_Smp_IL1IT0_3",2570689.39805486
"1065","Ketoglutaric Acid","171002_Smp_IL1Control_1",596588.264092931
"1066","Ketoglutaric Acid","171002_Smp_IL1Control_2",353498.237285598
"1067","Ketoglutaric Acid","171002_Smp_IL1Control_3",331849.161544738
"1068","Ketoglutaric Acid","171002_Smp_IL1DMB_1",348317.079292745
"1069","Ketoglutaric Acid","171002_Smp_IL1DMB_2",350947.77173526
"1070","Ketoglutaric Acid","171002_Smp_IL1DMB_3",321112.284290881
"1071","Ketoglutaric Acid","171002_Smp_IL1DMBnoBT_1",395887.327366249
"1072","Ketoglutaric Acid","171002_Smp_IL1DMBnoBT_2",522382.200996732
"1073","Ketoglutaric Acid","171002_Smp_IL1DSW_1",213802.242540409
"1074","Ketoglutaric Acid","171002_Smp_IL1DSW_3",743988.053901165
"1075","Ketoglutaric Acid","171002_Smp_IL1noBT_1",881860.666504868
"1076","Ketoglutaric Acid","171002_Smp_IL1noBT_2",678257.577314805
"1077","Ketoglutaric Acid","171002_Smp_IL1noBT_3",267914.137152379
"1078","Ketoglutaric Acid","171002_Smp_IL1WBT_1",1216718.86501872
"1079","Ketoglutaric Acid","171002_Smp_IL1WBT_2",610581.666314568
"1080","Ketoglutaric Acid","171002_Smp_IL1WBT_3",532044.771523761
"1081","Ketoglutaric Acid","171002_Smp_IL1IT0_1",637005.974860791
"1082","Ketoglutaric Acid","171002_Smp_IL1IT0_2",608771.159778096
"1083","Ketoglutaric Acid","171002_Smp_IL1IT0_3",648978.873250296
"1084","L-Pyroglutamic acid","171002_Smp_IL1Control_1",24125643.6959571
"1085","L-Pyroglutamic acid","171002_Smp_IL1Control_2",19038182.0339286
"1086","L-Pyroglutamic acid","171002_Smp_IL1Control_3",21815489.7121054
"1087","L-Pyroglutamic acid","171002_Smp_IL1DMB_1",20512425.5597647
"1088","L-Pyroglutamic acid","171002_Smp_IL1DMB_2",19684521.0432679
"1089","L-Pyroglutamic acid","171002_Smp_IL1DMB_3",18157848.1764897
"1090","L-Pyroglutamic acid","171002_Smp_IL1DMBnoBT_1",19097984.8009229
"1091","L-Pyroglutamic acid","171002_Smp_IL1DMBnoBT_2",23172181.8772338
"1092","L-Pyroglutamic acid","171002_Smp_IL1DSW_1",26863844.917765
"1093","L-Pyroglutamic acid","171002_Smp_IL1DSW_3",24089949.4605502
"1094","L-Pyroglutamic acid","171002_Smp_IL1noBT_1",19157485.6496204
"1095","L-Pyroglutamic acid","171002_Smp_IL1noBT_2",21412392.6947321
"1096","L-Pyroglutamic acid","171002_Smp_IL1noBT_3",18547115.1074327
"1097","L-Pyroglutamic acid","171002_Smp_IL1WBT_1",32550072.2174788
"1098","L-Pyroglutamic acid","171002_Smp_IL1WBT_2",52370627.6576287
"1099","L-Pyroglutamic acid","171002_Smp_IL1WBT_3",25058826.8907039
"1100","L-Pyroglutamic acid","171002_Smp_IL1IT0_1",19745567.2355544
"1101","L-Pyroglutamic acid","171002_Smp_IL1IT0_2",71661996.0820606
"1102","L-Pyroglutamic acid","171002_Smp_IL1IT0_3",20931710.0038111
"1103","Leucine","171002_Smp_IL1Control_1",158860054.193548
"1104","Leucine","171002_Smp_IL1Control_2",164844860.903226
"1105","Leucine","171002_Smp_IL1Control_3",87143226.3225806
"1106","Leucine","171002_Smp_IL1DMB_1",138200573.935484
"1107","Leucine","171002_Smp_IL1DMB_2",175725645.935484
"1108","Leucine","171002_Smp_IL1DMB_3",179932584.258065
"1109","Leucine","171002_Smp_IL1DMBnoBT_1",212817611.354839
"1110","Leucine","171002_Smp_IL1DMBnoBT_2",192268099.096774
"1111","Leucine","171002_Smp_IL1DSW_1",134873229.935484
"1112","Leucine","171002_Smp_IL1DSW_3",143910333.419355
"1113","Leucine","171002_Smp_IL1noBT_1",222355610.322581
"1114","Leucine","171002_Smp_IL1noBT_2",193488209.548387
"1115","Leucine","171002_Smp_IL1noBT_3",142696015.483871
"1116","Leucine","171002_Smp_IL1WBT_1",197146610.064516
"1117","Leucine","171002_Smp_IL1WBT_2",182714803.096774
"1118","Leucine","171002_Smp_IL1WBT_3",215617297.548387
"1119","Leucine","171002_Smp_IL1IT0_1",192086615.225806
"1120","Leucine","171002_Smp_IL1IT0_2",175220514.580645
"1121","Leucine","171002_Smp_IL1IT0_3",226240562.580645
"1122","Lipoic Acid","171002_Smp_IL1Control_1",32794.3225806452
"1123","Lipoic Acid","171002_Smp_IL1Control_2",36950.6774193548
"1124","Lipoic Acid","171002_Smp_IL1Control_3",26312.3548387097
"1125","Lipoic Acid","171002_Smp_IL1DMB_1",14158.5483870968
"1126","Lipoic Acid","171002_Smp_IL1DMB_2",12988.2580645161
"1127","Lipoic Acid","171002_Smp_IL1DMB_3",9455.87096774194
"1128","Lipoic Acid","171002_Smp_IL1DMBnoBT_1",11551.3548387097
"1129","Lipoic Acid","171002_Smp_IL1DMBnoBT_2",15759.1612903226
"1130","Lipoic Acid","171002_Smp_IL1DSW_1",6435.1935483871
"1131","Lipoic Acid","171002_Smp_IL1DSW_3",32282.6129032258
"1132","Lipoic Acid","171002_Smp_IL1noBT_1",7311.74193548387
"1133","Lipoic Acid","171002_Smp_IL1noBT_2",9182.70967741935
"1134","Lipoic Acid","171002_Smp_IL1noBT_3",15565.5161290323
"1135","Lipoic Acid","171002_Smp_IL1WBT_1",NA
"1136","Lipoic Acid","171002_Smp_IL1WBT_2",8770.16129032258
"1137","Lipoic Acid","171002_Smp_IL1WBT_3",8110.64516129032
"1138","Lipoic Acid","171002_Smp_IL1IT0_1",NA
"1139","Lipoic Acid","171002_Smp_IL1IT0_2",25954.064516129
"1140","Lipoic Acid","171002_Smp_IL1IT0_3",NA
"1141","Lysine","171002_Smp_IL1Control_1",2572859.25769905
"1142","Lysine","171002_Smp_IL1Control_2",1805457.67084709
"1143","Lysine","171002_Smp_IL1Control_3",1511543.16940858
"1144","Lysine","171002_Smp_IL1DMB_1",1412801.89548937
"1145","Lysine","171002_Smp_IL1DMB_2",1359711.83972677
"1146","Lysine","171002_Smp_IL1DMB_3",1810011.05272004
"1147","Lysine","171002_Smp_IL1DMBnoBT_1",1989399.76955612
"1148","Lysine","171002_Smp_IL1DMBnoBT_2",2295087.43276701
"1149","Lysine","171002_Smp_IL1DSW_1",1959974.14294449
"1150","Lysine","171002_Smp_IL1DSW_3",2282666.78932472
"1151","Lysine","171002_Smp_IL1noBT_1",2206296.23415746
"1152","Lysine","171002_Smp_IL1noBT_2",2271362.5155199
"1153","Lysine","171002_Smp_IL1noBT_3",2021962.66665981
"1154","Lysine","171002_Smp_IL1WBT_1",2210727.10963376
"1155","Lysine","171002_Smp_IL1WBT_2",2175628.62076993
"1156","Lysine","171002_Smp_IL1WBT_3",2335773.95762384
"1157","Lysine","171002_Smp_IL1IT0_1",2162566.38583319
"1158","Lysine","171002_Smp_IL1IT0_2",2258166.88435791
"1159","Lysine","171002_Smp_IL1IT0_3",1972104.14485504
"1160","Malic Acid","171002_Smp_IL1Control_1",12190692.0379853
"1161","Malic Acid","171002_Smp_IL1Control_2",7539154.14699779
"1162","Malic Acid","171002_Smp_IL1Control_3",7129344.25535918
"1163","Malic Acid","171002_Smp_IL1DMB_1",6586264.47801149
"1164","Malic Acid","171002_Smp_IL1DMB_2",7358311.50094047
"1165","Malic Acid","171002_Smp_IL1DMB_3",7146362.10508808
"1166","Malic Acid","171002_Smp_IL1DMBnoBT_1",9858504.9983362
"1167","Malic Acid","171002_Smp_IL1DMBnoBT_2",9100948.431308
"1168","Malic Acid","171002_Smp_IL1DSW_1",8099607.68525684
"1169","Malic Acid","171002_Smp_IL1DSW_3",9305161.59987303
"1170","Malic Acid","171002_Smp_IL1noBT_1",10083318.1352573
"1171","Malic Acid","171002_Smp_IL1noBT_2",8976970.52159182
"1172","Malic Acid","171002_Smp_IL1noBT_3",7524722.07292776
"1173","Malic Acid","171002_Smp_IL1WBT_1",9648565.92808954
"1174","Malic Acid","171002_Smp_IL1WBT_2",7727016.35883888
"1175","Malic Acid","171002_Smp_IL1WBT_3",7461596.33369802
"1176","Malic Acid","171002_Smp_IL1IT0_1",9143395.86197574
"1177","Malic Acid","171002_Smp_IL1IT0_2",9761039.11454031
"1178","Malic Acid","171002_Smp_IL1IT0_3",8142135.33693276
"1179","Melamine","171002_Smp_IL1Control_1",3663536.32258064
"1180","Melamine","171002_Smp_IL1Control_2",3004724.61290323
"1181","Melamine","171002_Smp_IL1Control_3",5636741.22580645
"1182","Melamine","171002_Smp_IL1DMB_1",7470091.29032258
"1183","Melamine","171002_Smp_IL1DMB_2",6751856.70967742
"1184","Melamine","171002_Smp_IL1DMB_3",38870978.8387097
"1185","Melamine","171002_Smp_IL1DMBnoBT_1",2973445.77419355
"1186","Melamine","171002_Smp_IL1DMBnoBT_2",26324736.9032258
"1187","Melamine","171002_Smp_IL1DSW_1",4029614.5483871
